ref;description;category;color;composition;sku;stock;size;image;video
73106;Saia Malha Lisa;SAIA;Preto; 76,00% ALGODÃO   24,00% POLIESTER;73106-40-PRETO;2;40;73106PRETO.jpg;73106PRETO.mp4
73106;Saia Malha Lisa;SAIA;Preto; 76,00% ALGODÃO   24,00% POLIESTER;73106-48-PRETO;1;48;73106PRETO.jpg;73106PRETO.mp4
73106;Saia Malha Lisa;SAIA;Preto; 76,00% ALGODÃO   24,00% POLIESTER;73106-50-PRETO;1;50;73106PRETO.jpg;73106PRETO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-38-SALMAO;2;38;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-40-SALMAO;2;40;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-42-SALMAO;2;42;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-44-SALMAO;1;44;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-46-SALMAO;1;46;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-48-SALMAO;1;48;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-50-SALMAO;2;50;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-52-SALMAO;2;52;73106SALMAO.jpg;73106SALMAO.mp4
73106;Saia Malha Lisa;SAIA;Salmao; 76,00% ALGODÃO   24,00% POLIESTER;73106-54-SALMAO;1;54;73106SALMAO.jpg;73106SALMAO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Preto;  4,50% ELASTANO   95,50% POLIESTER;73104-38-PRETO;5;38;73104PRETO.jpg;73104PRETO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Preto;  4,50% ELASTANO   95,50% POLIESTER;73104-40-PRETO;2;40;73104PRETO.jpg;73104PRETO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Preto;  4,50% ELASTANO   95,50% POLIESTER;73104-42-PRETO;3;42;73104PRETO.jpg;73104PRETO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Preto;  4,50% ELASTANO   95,50% POLIESTER;73104-46-PRETO;1;46;73104PRETO.jpg;73104PRETO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Marinho;  4,50% ELASTANO   95,50% POLIESTER;73104-48-MARINHO;1;48;73104MARINHO.jpg;73104MARINHO.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-38-AZUL;4;38;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-40-AZUL;3;40;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-42-AZUL;2;42;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-44-AZUL;2;44;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-48-AZUL;1;48;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-50-AZUL;2;50;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-52-AZUL;1;52;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Azul;  4,50% ELASTANO   95,50% POLIESTER;73104-54-AZUL;3;54;73104AZUL.jpg;73104AZUL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Verde;  4,50% ELASTANO   95,50% POLIESTER;73104-54-VERDE;2;54;73104VERDE.jpg;73104VERDE.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Rosa;  4,50% ELASTANO   95,50% POLIESTER;73104-38-ROSA;1;38;73104ROSA.jpg;73104ROSA.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Rosa;  4,50% ELASTANO   95,50% POLIESTER;73104-44-ROSA;1;44;73104ROSA.jpg;73104ROSA.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Coral;  4,50% ELASTANO   95,50% POLIESTER;73104-38-CORAL;2;38;73104CORAL.jpg;73104CORAL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Coral;  4,50% ELASTANO   95,50% POLIESTER;73104-44-CORAL;1;44;73104CORAL.jpg;73104CORAL.mp4
73104;Saia Malha Estampas Sortidas;SAIA;Coral;  4,50% ELASTANO   95,50% POLIESTER;73104-46-CORAL;1;46;73104CORAL.jpg;73104CORAL.mp4
73103;Saia Malha Estampada;SAIA;Preto;  4,00% ELASTANO   96,00% VISCOSE;73103-36-PRETO;16;36;73103PRETO.jpg;73103PRETO.mp4
73103;Saia Malha Estampada;SAIA;Preto;  4,00% ELASTANO   96,00% VISCOSE;73103-38-PRETO;7;38;73103PRETO.jpg;73103PRETO.mp4
73103;Saia Malha Estampada;SAIA;Marinho;  4,00% ELASTANO   96,00% VISCOSE;73103-36-MARINHO;8;36;73103MARINHO.jpg;73103MARINHO.mp4
73103;Saia Malha Estampada;SAIA;Marinho;  4,00% ELASTANO   96,00% VISCOSE;73103-38-MARINHO;3;38;73103MARINHO.jpg;73103MARINHO.mp4
72159;Vestido Manga Curta Malha Liso;VESTIDO;Marinho;  4,00% ELASTANO   96,00% POLIESTER;72159-PP-MARINHO;3;PP;72159MARINHO.jpg;72159MARINHO.mp4
72159;Vestido Manga Curta Malha Liso;VESTIDO;Marinho;  4,00% ELASTANO   96,00% POLIESTER;72159-P-MARINHO;1;P;72159MARINHO.jpg;72159MARINHO.mp4
72156;Vestido Sem Manga Malha Liso;VESTIDO;Preto;  6,00% ELASTANO   94,00% POLIESTER;72156-PP-PRETO;3;PP;72156PRETO.jpg;72156PRETO.mp4
72156;Vestido Sem Manga Malha Liso;VESTIDO;Preto;  6,00% ELASTANO   94,00% POLIESTER;72156-P-PRETO;8;P;72156PRETO.jpg;72156PRETO.mp4
72136;Vestido Malha Estampado;VESTIDO;Azul;100,00% POLIESTER;72136-M-AZUL;1;M;72136AZUL.jpg;72136AZUL.mp4
72136;Vestido Malha Estampado;VESTIDO;Pink;100,00% POLIESTER;72136-M-PINK;14;M;72136PINK.jpg;72136PINK.mp4
72136;Vestido Malha Estampado;VESTIDO;Pink;100,00% POLIESTER;72136-G-PINK;3;G;72136PINK.jpg;72136PINK.mp4
70347;Blusa Manga Curta;BLUSA;Branco; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G2-BRANCO;1;G2;70347BRANCO.jpg;70347BRANCO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-P-PRETO;7;P;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-M-PRETO;5;M;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G-PRETO;4;G;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-GG-PRETO;7;GG;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G1-PRETO;4;G1;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Preto; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G2-PRETO;5;G2;70347PRETO.jpg;70347PRETO.mp4
70347;Blusa Manga Curta;BLUSA;Laranja; 70,00% POLIAMIDA   30,00% POLIESTER;70347-P-LARANJA;1;P;70347LARANJA.jpg;70347LARANJA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-P-ROSA;2;P;70347ROSA.jpg;70347ROSA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-M-ROSA;4;M;70347ROSA.jpg;70347ROSA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G-ROSA;3;G;70347ROSA.jpg;70347ROSA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-GG-ROSA;5;GG;70347ROSA.jpg;70347ROSA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G1-ROSA;1;G1;70347ROSA.jpg;70347ROSA.mp4
70347;Blusa Manga Curta;BLUSA;Rosa; 70,00% POLIAMIDA   30,00% POLIESTER;70347-G2-ROSA;5;G2;70347ROSA.jpg;70347ROSA.mp4
70346;Blusa Manga Curta;BLUSA;Coral;100,00% POLIESTER;70346-G-CORAL;1;G;70346CORAL.jpg;70346CORAL.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Chiclete;100,00% POLIESTER;70343-P-CHICLETE;1;P;70343CHICLETE.jpg;70343CHICLETE.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Chiclete;100,00% POLIESTER;70343-M-CHICLETE;7;M;70343CHICLETE.jpg;70343CHICLETE.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Chiclete;100,00% POLIESTER;70343-GG-CHICLETE;4;GG;70343CHICLETE.jpg;70343CHICLETE.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Chiclete;100,00% POLIESTER;70343-EX-CHICLETE;2;EX;70343CHICLETE.jpg;70343CHICLETE.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-P-PINK;1;P;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-M-PINK;16;M;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-G-PINK;12;G;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-GG-PINK;9;GG;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-EG-PINK;5;EG;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Pink;100,00% POLIESTER;70343-EX-PINK;10;EX;70343PINK.jpg;70343PINK.mp4
70343;Blusa Estampado Manga Curta;BLUSA;Amarelo;100,00% POLIESTER;70343-EX-AMARELO;1;EX;70343AMARELO.jpg;70343AMARELO.mp4
70342;Colete;COLETE;Verde;100,00% POLIESTER;70342-M-VERDE;3;M;70342VERDE.jpg;70342VERDE.mp4
70341;T-Shirt Manga Curta Veludo;T-SHIRT;Bordo;  4,00% ELASTANO   96,00% POLIESTER;70341-P-BORDO;1;P;70341BORDO.jpg;70341BORDO.mp4
70341;T-Shirt Manga Curta Veludo;T-SHIRT;Bordo;  4,00% ELASTANO   96,00% POLIESTER;70341-G-BORDO;2;G;70341BORDO.jpg;70341BORDO.mp4
70341;T-Shirt Manga Curta Veludo;T-SHIRT;Marinho;  4,00% ELASTANO   96,00% POLIESTER;70341-G-MARINHO;1;G;70341MARINHO.jpg;70341MARINHO.mp4
70341;T-Shirt Manga Curta Veludo;T-SHIRT;Rose;  4,00% ELASTANO   96,00% POLIESTER;70341-M-ROSE;1;M;70341ROSE.jpg;70341ROSE.mp4
70340;Regata;REGATA;Preto;100,00% POLIESTER;70340-PP-PRETO;1;PP;70340PRETO.jpg;70340PRETO.mp4
70340;Regata;REGATA;Preto;100,00% POLIESTER;70340-G-PRETO;3;G;70340PRETO.jpg;70340PRETO.mp4
70340;Regata;REGATA;Marinho;100,00% POLIESTER;70340-P-MARINHO;5;P;70340MARINHO.jpg;70340MARINHO.mp4
70340;Regata;REGATA;Marinho;100,00% POLIESTER;70340-M-MARINHO;7;M;70340MARINHO.jpg;70340MARINHO.mp4
70340;Regata;REGATA;Marinho;100,00% POLIESTER;70340-G-MARINHO;4;G;70340MARINHO.jpg;70340MARINHO.mp4
70340;Regata;REGATA;Marinho;100,00% POLIESTER;70340-GG-MARINHO;1;GG;70340MARINHO.jpg;70340MARINHO.mp4
70339;Colete;COLETE;Azul;100,00% POLIESTER;70339-P-AZUL;5;P;70339AZUL.jpg;70339AZUL.mp4
70339;Colete;COLETE;Azul;100,00% POLIESTER;70339-M-AZUL;11;M;70339AZUL.jpg;70339AZUL.mp4
70339;Colete;COLETE;Azul;100,00% POLIESTER;70339-G-AZUL;5;G;70339AZUL.jpg;70339AZUL.mp4
70339;Colete;COLETE;Azul;100,00% POLIESTER;70339-GG-AZUL;1;GG;70339AZUL.jpg;70339AZUL.mp4
70338;T-Shirt Manga Curta;T-SHIRT;Magenta;  6,00% ELASTANO   31,00% POLIESTER   63,00% VISCOSE;70338-P-MAGENTA;12;P;70338MAGENTA.jpg;70338MAGENTA.mp4
70338;T-Shirt Manga Curta;T-SHIRT;Magenta;  6,00% ELASTANO   31,00% POLIESTER   63,00% VISCOSE;70338-M-MAGENTA;8;M;70338MAGENTA.jpg;70338MAGENTA.mp4
70338;T-Shirt Manga Curta;T-SHIRT;Magenta;  6,00% ELASTANO   31,00% POLIESTER   63,00% VISCOSE;70338-G-MAGENTA;7;G;70338MAGENTA.jpg;70338MAGENTA.mp4
70337;Blusa Mg Longa Sobreposição;BLUSA;Bege; 15,00% POLIAMIDA   85,00% VISCOSE;70337-M-BEGE;11;M;70337BEGE.jpg;70337BEGE.mp4
70336;Regata Plano Estampada;REGATA;Azul;100,00% POLIESTER;70336-P-AZUL;7;P;70336AZUL.jpg;70336AZUL.mp4
70336;Regata Plano Estampada;REGATA;Azul;100,00% POLIESTER;70336-M-AZUL;10;M;70336AZUL.jpg;70336AZUL.mp4
70336;Regata Plano Estampada;REGATA;Azul;100,00% POLIESTER;70336-G-AZUL;6;G;70336AZUL.jpg;70336AZUL.mp4
70336;Regata Plano Estampada;REGATA;Azul;100,00% POLIESTER;70336-GG-AZUL;1;GG;70336AZUL.jpg;70336AZUL.mp4
70336;Regata Plano Estampada;REGATA;Coral;100,00% POLIESTER;70336-PP-CORAL;3;PP;70336CORAL.jpg;70336CORAL.mp4
70336;Regata Plano Estampada;REGATA;Coral;100,00% POLIESTER;70336-GG-CORAL;2;GG;70336CORAL.jpg;70336CORAL.mp4
70335;Regata;REGATA;Pink;;70335-P-PINK;7;P;70335PINK.jpg;70335PINK.mp4
70335;Regata;REGATA;Pink;;70335-M-PINK;31;M;70335PINK.jpg;70335PINK.mp4
70335;Regata;REGATA;Pink;;70335-G-PINK;2;G;70335PINK.jpg;70335PINK.mp4
70335;Regata;REGATA;Pink;;70335-GG-PINK;6;GG;70335PINK.jpg;70335PINK.mp4
70335;Regata;REGATA;Pink;;70335-EG-PINK;8;EG;70335PINK.jpg;70335PINK.mp4
70335;Regata;REGATA;Pink;;70335-EX-PINK;10;EX;70335PINK.jpg;70335PINK.mp4
70334;Blusa Ciganinha Alcinha;BLUSA;Rosa;100,00% POLIESTER;70334-P-ROSA;18;P;70334ROSA.jpg;70334ROSA.mp4
70334;Blusa Ciganinha Alcinha;BLUSA;Rosa;100,00% POLIESTER;70334-M-ROSA;30;M;70334ROSA.jpg;70334ROSA.mp4
70334;Blusa Ciganinha Alcinha;BLUSA;Rosa;100,00% POLIESTER;70334-G-ROSA;42;G;70334ROSA.jpg;70334ROSA.mp4
70334;Blusa Ciganinha Alcinha;BLUSA;Rosa;100,00% POLIESTER;70334-GG-ROSA;12;GG;70334ROSA.jpg;70334ROSA.mp4
70332;Blusa Mg Curta;BLUSA;Preto; 50,00% ALGODAO   50,00% POLIESTER;70332-GG-PRETO;2;GG;70332PRETO.jpg;70332PRETO.mp4
70332;Blusa Mg Curta;BLUSA;Verde; 50,00% ALGODAO   50,00% POLIESTER;70332-P-VERDE;1;P;70332VERDE.jpg;70332VERDE.mp4
70332;Blusa Mg Curta;BLUSA;Verde; 50,00% ALGODAO   50,00% POLIESTER;70332-M-VERDE;1;M;70332VERDE.jpg;70332VERDE.mp4
70332;Blusa Mg Curta;BLUSA;Verde; 50,00% ALGODAO   50,00% POLIESTER;70332-G-VERDE;15;G;70332VERDE.jpg;70332VERDE.mp4
70332;Blusa Mg Curta;BLUSA;Verde; 50,00% ALGODAO   50,00% POLIESTER;70332-GG-VERDE;14;GG;70332VERDE.jpg;70332VERDE.mp4
70332;Blusa Mg Curta;BLUSA;Verde; 50,00% ALGODAO   50,00% POLIESTER;70332-EG-VERDE;2;EG;70332VERDE.jpg;70332VERDE.mp4
70331;Blusa Renda;BLUSA;Preto;  6,00% ELASTANO   94,00% VISCOSE;70331-P-PRETO;6;P;70331PRETO.jpg;70331PRETO.mp4
70331;Blusa Renda;BLUSA;Preto;  6,00% ELASTANO   94,00% VISCOSE;70331-M-PRETO;19;M;70331PRETO.jpg;70331PRETO.mp4
70331;Blusa Renda;BLUSA;Preto;  6,00% ELASTANO   94,00% VISCOSE;70331-G-PRETO;14;G;70331PRETO.jpg;70331PRETO.mp4
70331;Blusa Renda;BLUSA;Preto;  6,00% ELASTANO   94,00% VISCOSE;70331-GG-PRETO;2;GG;70331PRETO.jpg;70331PRETO.mp4
70331;Blusa Renda;BLUSA;Vermelho;  6,00% ELASTANO   94,00% VISCOSE;70331-P-VERMELHO;10;P;70331VERMELHO.jpg;70331VERMELHO.mp4
70331;Blusa Renda;BLUSA;Vermelho;  6,00% ELASTANO   94,00% VISCOSE;70331-M-VERMELHO;15;M;70331VERMELHO.jpg;70331VERMELHO.mp4
70331;Blusa Renda;BLUSA;Vermelho;  6,00% ELASTANO   94,00% VISCOSE;70331-G-VERMELHO;17;G;70331VERMELHO.jpg;70331VERMELHO.mp4
70331;Blusa Renda;BLUSA;Vermelho;  6,00% ELASTANO   94,00% VISCOSE;70331-GG-VERMELHO;6;GG;70331VERMELHO.jpg;70331VERMELHO.mp4
70331;Blusa Renda;BLUSA;Marinho;  6,00% ELASTANO   94,00% VISCOSE;70331-P-MARINHO;13;P;70331MARINHO.jpg;70331MARINHO.mp4
70331;Blusa Renda;BLUSA;Marinho;  6,00% ELASTANO   94,00% VISCOSE;70331-M-MARINHO;26;M;70331MARINHO.jpg;70331MARINHO.mp4
70331;Blusa Renda;BLUSA;Marinho;  6,00% ELASTANO   94,00% VISCOSE;70331-G-MARINHO;30;G;70331MARINHO.jpg;70331MARINHO.mp4
70331;Blusa Renda;BLUSA;Marinho;  6,00% ELASTANO   94,00% VISCOSE;70331-GG-MARINHO;13;GG;70331MARINHO.jpg;70331MARINHO.mp4
70331;Blusa Renda;BLUSA;Ouro;  6,00% ELASTANO   94,00% VISCOSE;70331-P-OURO;3;P;70331OURO.jpg;70331OURO.mp4
70331;Blusa Renda;BLUSA;Ouro;  6,00% ELASTANO   94,00% VISCOSE;70331-M-OURO;15;M;70331OURO.jpg;70331OURO.mp4
70331;Blusa Renda;BLUSA;Ouro;  6,00% ELASTANO   94,00% VISCOSE;70331-G-OURO;11;G;70331OURO.jpg;70331OURO.mp4
70331;Blusa Renda;BLUSA;Ouro;  6,00% ELASTANO   94,00% VISCOSE;70331-GG-OURO;5;GG;70331OURO.jpg;70331OURO.mp4
70330;Blusa;BLUSA;Pink;100,00% POLIESTER;70330-P-PINK;29;P;70330PINK.jpg;70330PINK.mp4
70330;Blusa;BLUSA;Pink;100,00% POLIESTER;70330-M-PINK;38;M;70330PINK.jpg;70330PINK.mp4
70330;Blusa;BLUSA;Pink;100,00% POLIESTER;70330-G-PINK;46;G;70330PINK.jpg;70330PINK.mp4
70330;Blusa;BLUSA;Pink;100,00% POLIESTER;70330-GG-PINK;30;GG;70330PINK.jpg;70330PINK.mp4
70329;Blusa Sublimada;BLUSA;Vermelho;100,00% POLIESTER;70329-P-VERMELHO;2;P;70329VERMELHO.jpg;70329VERMELHO.mp4
70329;Blusa Sublimada;BLUSA;Vermelho;100,00% POLIESTER;70329-M-VERMELHO;6;M;70329VERMELHO.jpg;70329VERMELHO.mp4
70329;Blusa Sublimada;BLUSA;Vermelho;100,00% POLIESTER;70329-G-VERMELHO;2;G;70329VERMELHO.jpg;70329VERMELHO.mp4
70329;Blusa Sublimada;BLUSA;Pink;100,00% POLIESTER;70329-P-PINK;6;P;70329PINK.jpg;70329PINK.mp4
70329;Blusa Sublimada;BLUSA;Pink;100,00% POLIESTER;70329-M-PINK;10;M;70329PINK.jpg;70329PINK.mp4
70329;Blusa Sublimada;BLUSA;Pink;100,00% POLIESTER;70329-G-PINK;2;G;70329PINK.jpg;70329PINK.mp4
70329;Blusa Sublimada;BLUSA;Rose;100,00% POLIESTER;70329-P-ROSE;13;P;70329ROSE.jpg;70329ROSE.mp4
70329;Blusa Sublimada;BLUSA;Rose;100,00% POLIESTER;70329-M-ROSE;31;M;70329ROSE.jpg;70329ROSE.mp4
70329;Blusa Sublimada;BLUSA;Rose;100,00% POLIESTER;70329-G-ROSE;15;G;70329ROSE.jpg;70329ROSE.mp4
70329;Blusa Sublimada;BLUSA;Rose;100,00% POLIESTER;70329-GG-ROSE;4;GG;70329ROSE.jpg;70329ROSE.mp4
70329;Blusa Sublimada;BLUSA;Lilas;100,00% POLIESTER;70329-P-LILAS;16;P;70329LILAS.jpg;70329LILAS.mp4
70329;Blusa Sublimada;BLUSA;Lilas;100,00% POLIESTER;70329-M-LILAS;27;M;70329LILAS.jpg;70329LILAS.mp4
70329;Blusa Sublimada;BLUSA;Lilas;100,00% POLIESTER;70329-G-LILAS;25;G;70329LILAS.jpg;70329LILAS.mp4
70329;Blusa Sublimada;BLUSA;Lilas;100,00% POLIESTER;70329-GG-LILAS;4;GG;70329LILAS.jpg;70329LILAS.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-P-BRANCO;3;P;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-M-BRANCO;1;M;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-G-BRANCO;1;G;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-GG-BRANCO;2;GG;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-EG-BRANCO;1;EG;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Branco;100,00% POLIESTER;70328-EX-BRANCO;1;EX;70328BRANCO.jpg;70328BRANCO.mp4
70328;Regata  Com Ilhós;REGATA;Nude;100,00% POLIESTER;70328-G-NUDE;4;G;70328NUDE.jpg;70328NUDE.mp4
70328;Regata  Com Ilhós;REGATA;Nude;100,00% POLIESTER;70328-EG-NUDE;2;EG;70328NUDE.jpg;70328NUDE.mp4
70328;Regata  Com Ilhós;REGATA;Nude;100,00% POLIESTER;70328-EX-NUDE;1;EX;70328NUDE.jpg;70328NUDE.mp4
70328;Regata  Com Ilhós;REGATA;Amarelo;100,00% POLIESTER;70328-GG-AMARELO;2;GG;70328AMARELO.jpg;70328AMARELO.mp4
70328;Regata  Com Ilhós;REGATA;Amarelo;100,00% POLIESTER;70328-EG-AMARELO;1;EG;70328AMARELO.jpg;70328AMARELO.mp4
70328;Regata  Com Ilhós;REGATA;Amarelo;100,00% POLIESTER;70328-EX-AMARELO;1;EX;70328AMARELO.jpg;70328AMARELO.mp4
70327;Regata  Estampada;REGATA;Preto; 10,00% ELASTANO   90,00% POLIESTER;70327-P-PRETO;6;P;70327PRETO.jpg;70327PRETO.mp4
70327;Regata  Estampada;REGATA;Preto; 10,00% ELASTANO   90,00% POLIESTER;70327-M-PRETO;21;M;70327PRETO.jpg;70327PRETO.mp4
70327;Regata  Estampada;REGATA;Preto; 10,00% ELASTANO   90,00% POLIESTER;70327-G-PRETO;1;G;70327PRETO.jpg;70327PRETO.mp4
70327;Regata  Estampada;REGATA;Preto; 10,00% ELASTANO   90,00% POLIESTER;70327-GG-PRETO;5;GG;70327PRETO.jpg;70327PRETO.mp4
70327;Regata  Estampada;REGATA;Sortido; 10,00% ELASTANO   90,00% POLIESTER;70327-P-SORTIDO;2;P;70327SORTIDO.jpg;70327SORTIDO.mp4
70327;Regata  Estampada;REGATA;Sortido; 10,00% ELASTANO   90,00% POLIESTER;70327-M-SORTIDO;2;M;70327SORTIDO.jpg;70327SORTIDO.mp4
70327;Regata  Estampada;REGATA;Sortido; 10,00% ELASTANO   90,00% POLIESTER;70327-EG-SORTIDO;1;EG;70327SORTIDO.jpg;70327SORTIDO.mp4
70326;Regatinha Estampa Onça;REGATA;Violeta;100,00% POLIESTER;70326-P-VIOLETA;16;P;70326VIOLETA.jpg;70326VIOLETA.mp4
70326;Regatinha Estampa Onça;REGATA;Violeta;100,00% POLIESTER;70326-M-VIOLETA;32;M;70326VIOLETA.jpg;70326VIOLETA.mp4
70326;Regatinha Estampa Onça;REGATA;Violeta;100,00% POLIESTER;70326-G-VIOLETA;33;G;70326VIOLETA.jpg;70326VIOLETA.mp4
70326;Regatinha Estampa Onça;REGATA;Violeta;100,00% POLIESTER;70326-GG-VIOLETA;11;GG;70326VIOLETA.jpg;70326VIOLETA.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-P-PINK;17;P;70325PINK.jpg;70325PINK.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-M-PINK;28;M;70325PINK.jpg;70325PINK.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-G-PINK;28;G;70325PINK.jpg;70325PINK.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-GG-PINK;10;GG;70325PINK.jpg;70325PINK.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-EG-PINK;9;EG;70325PINK.jpg;70325PINK.mp4
70325;Blusa;BLUSA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70325-EX-PINK;8;EX;70325PINK.jpg;70325PINK.mp4
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-P-PINK;17;P;70324PINK.jpg;70324PINK.mp4
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-M-PINK;26;M;70324PINK.jpg;70324PINK.mp4
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-G-PINK;27;G;70324PINK.jpg;70324PINK.mp4
70324;Regata;REGATA;Pink; 10,00% ELASTANO   90,00% POLIESTER;70324-GG-PINK;14;GG;70324PINK.jpg;70324PINK.mp4
